DATE,STATE,TMAX,TMIN,TAVG,EMXT,EMNT,DX90,DT32,PRCP,SNOW,AWND
1984,NY,13.855319148936173,2.9901063829787233,8.42488888888889,32.72553191489361,-27.111702127659573,4.095744680851064,138.04255319148936,1091.422413793103,1838.6756756756756,4.311111111111111
1984,OH,16.002857142857142,4.619529411764706,10.272839506172843,33.985714285714316,-28.67529411764705,11.076923076923077,123.04705882352941,936.283333333334,892.4,4.314285714285714
1984,OK,22.556111111111104,8.683648648648651,15.606718749999997,41.71805555555555,-21.63918918918919,91.79166666666667,84.5,908.2729032258062,183.71929824561403,4.65
1984,OR,15.605433070866143,3.396666666666668,9.62854700854701,35.20078740157478,-14.04146341463415,16.385826771653544,102.10569105691057,1257.434728033473,638.3862068965517,3.3666666666666663
1984,PA,15.510555555555559,3.9162790697674414,9.669113924050633,33.45222222222222,-26.17790697674419,7.5,127.44186046511628,1167.6138121546956,1154.6046511627908,3.725
1984,RI,15.286000000000001,5.646000000000001,10.466,32.660000000000004,-21.319999999999997,3.0,105.6,1268.06,901.6666666666666,4.5
1984,SC,23.697704918032784,10.479166666666666,17.031454545454547,37.05737704918034,-9.290000000000001,55.50819672131148,53.983333333333334,1217.0044943820221,7.625,3.1666666666666665
1984,SD,14.29925,1.0465789473684215,7.769444444444444,37.99000000000002,-30.47368421052633,29.7,178.1184210526316,568.117391304348,988.8795180722891,4.92
1984,TN,20.90796296296296,7.999433962264148,14.472608695652172,35.0037037037037,-19.092452830188687,34.74074074074074,86.16981132075472,1440.3109589041094,182.72727272727272,3.06
1984,TX,25.609396226415114,11.78275,18.6608407079646,40.04754716981131,-10.66166666666667,109.78867924528302,46.579166666666666,755.2204868154158,21.101626016260163,4.47
1984,UT,15.51325396825397,0.6662096774193546,8.115084745762713,35.599206349206355,-25.892741935483876,32.1031746031746,183.21774193548387,570.5888349514564,1922.276595744681,3.45
1984,VA,19.389365079365074,7.187377049180328,13.23877192982456,34.609523809523814,-18.06721311475409,21.3015873015873,94.36065573770492,1138.744144144144,276.0731707317073,3.685714285714286
1984,VT,12.38529411764706,0.4272222222222223,6.391176470588237,32.3,-31.177777777777774,3.0588235294117645,166.66666666666666,1101.1266666666668,2296.5,3.9
1984,WA,14.676354166666664,3.4279411764705867,9.025384615384619,35.55625000000001,-15.673529411764706,14.3125,109.07843137254902,1300.5901960784315,1158.5106382978724,3.4666666666666672
1984,WI,12.749357798165132,1.080087719298245,6.976019417475729,34.124770642201824,-32.74999999999999,5.559633027522936,165.59649122807016,889.3210191082806,1009.6194029850747,4.26
1984,WV,17.504814814814814,4.944038461538461,11.200851063829786,33.22777777777778,-25.719230769230762,10.851851851851851,114.3076923076923,1147.0647058823529,1023.2181818181818,3.0500000000000003
1984,WY,13.306575342465754,-2.148591549295774,5.8146774193548385,34.65616438356163,-33.62957746478874,19.63013698630137,215.25352112676057,531.8860294117646,2041.8666666666666,4.7
1985,AK,4.483703703703705,-4.224578313253011,0.19415584415584425,24.985185185185184,-30.492771084337367,0.0,205.85542168674698,1048.749090909091,2025.0121951219512,4.424999999999999
1985,AL,23.513684210526314,10.8682,17.22795918367347,37.822807017543866,-19.932000000000002,56.63157894736842,64.88,1317.279279279279,30.44047619047619,3.425
1985,AR,22.02948717948718,9.347000000000003,15.680441176470584,38.564102564102576,-20.392857142857135,68.87179487179488,78.37142857142857,1256.4723577235766,344.4533333333333,3.35
1985,AZ,24.810654205607488,8.154128440366971,16.826344086021496,42.193457943925246,-11.597247706422024,103.3644859813084,75.0091743119266,413.1512820512821,539.2962962962963,3.075
1985,CA,21.55874345549738,7.611523809523808,14.663743016759783,38.92670157068064,-5.665238095238093,54.18848167539267,57.7,431.23293413173667,472.8982456140351,3.4454545454545453
1985,CO,14.755309734513284,-1.2054901960784317,6.951505376344088,34.088495575221245,-30.19999999999999,22.539823008849556,193.9313725490196,569.4547872340426,2219.3471074380163,3.9200000000000004
1985,CT,15.29214285714286,3.75,9.409999999999998,32.971428571428575,-22.15625,2.5,131.3125,1109.2714285714285,803.0,4.5
1985,DE,19.09714285714286,7.797142857142856,13.448571428571428,35.300000000000004,-21.52857142857143,19.142857142857142,92.85714285714286,1030.2250000000001,423.6666666666667,4.2
1985,FL,27.96813333333334,16.247820512820514,22.111805555555563,37.95866666666666,-8.056410256410256,97.70666666666666,16.012820512820515,1328.895555555555,0.0,3.5384615384615383
1985,GA,24.09783333333333,11.437213114754098,17.819387755102042,38.17,-19.396721311475414,58.11666666666667,54.885245901639344,1178.8899999999999,20.428571428571427,3.3833333333333333
1985,HI,25.951249999999998,16.51095238095238,21.340499999999995,31.016666666666662,9.49047619047619,10.291666666666666,2.0,1355.4975609756088,0.0,5.175000000000001
1985,IA,14.053679245283021,2.187,8.148775510204082,37.490566037735846,-30.83299999999999,17.58490566037736,143.47,795.8366906474819,993.7709923664122,5.12
1985,ID,12.797325581395354,-1.8014102564102557,5.822567567567568,36.746511627907005,-28.743589743589737,26.790697674418606,193.52564102564102,584.108053691275,1676.3384615384616,3.366666666666667
1985,IL,16.209875000000004,4.710506329113925,10.43108108108108,35.38999999999999,-29.769620253164547,17.65,115.27848101265823,1171.4648854961836,603.8245614035088,4.68
1985,IN,16.38671232876713,4.951571428571428,10.66102941176471,34.09041095890412,-30.23,11.726027397260275,111.52857142857142,1164.174712643678,798.4918032786885,4.325
1985,KS,18.257634408602158,4.902168674698793,11.56101265822785,40.408602150537625,-25.004819277108428,56.01075268817204,127.16867469879519,927.5260273972605,701.1898734177215,5.349999999999999
1985,KY,19.19444444444444,7.0486,13.04844444444444,34.85185185185185,-27.901999999999994,24.425925925925927,94.6,1122.9100775193795,629.2134831460675,3.78
1985,LA,24.96808823529412,13.511739130434782,19.248970588235302,37.0941176470588,-11.920289855072463,82.1470588235294,41.11594202898551,1550.237593984962,25.45631067961165,3.55
1985,MA,14.752285714285708,3.227058823529412,8.979117647058827,33.314285714285724,-19.691176470588243,3.4571428571428573,139.3235294117647,1032.752380952381,1035.1041666666667,4.75
1985,MD,18.664871794871793,6.9079999999999995,12.751315789473683,35.26153846153847,-22.93,19.641025641025642,96.85,1043.6756097560974,643.918918918919,4.1
1985,ME,11.411666666666665,-0.6088235294117648,5.423030303030302,31.655555555555566,-27.18823529411764,0.8055555555555556,174.5,878.454347826087,1665.2285714285715,4.0
1985,MI,12.186136363636365,1.2677499999999995,6.758701298701297,32.33522727272727,-28.201249999999995,2.0795454545454546,154.65,994.4857142857139,3051.3168316831684,4.290000000000001
1985,MN,10.603636363636365,-1.4030097087378646,4.574086021505377,34.763636363636365,-34.73106796116505,5.262626262626263,171.28155339805826,784.9927536231891,1612.1083333333333,4.88
1985,MO,17.869999999999994,5.6823287671232885,11.798787878787879,36.467948717948715,-27.504109589041096,34.282051282051285,111.89041095890411,1318.3818897637802,577.504761904762,4.5
1985,MS,23.52875,11.111929824561406,17.359433962264156,36.96562499999999,-18.050877192982465,67.21875,62.666666666666664,1324.1289256198352,169.7846153846154,3.0
1985,MT,12.016089743589747,-2.3442580645161284,5.032043795620439,36.839102564102554,-33.801935483871,20.76923076923077,191.4258064516129,474.38550185873595,1632.3934426229507,4.222222222222222
1985,NC,21.163,8.724482758620688,14.906153846153838,34.77555555555556,-22.633333333333336,31.211111111111112,78.85057471264368,1211.7778571428566,197.85,3.5999999999999996
1985,ND,10.251842105263158,-2.9732835820895533,3.6490000000000005,37.15394736842106,-35.517910447761196,11.93421052631579,184.1492537313433,440.7373831775701,1113.9058823529413,5.0
1985,NE,15.60796116504854,1.5424999999999998,8.581170212765956,39.13980582524273,-28.157000000000004,33.922330097087375,162.04,619.2302439024394,831.2651933701658,4.6875
1985,NH,12.520344827586207,-0.18068965517241384,6.182142857142857,31.982758620689648,-27.5,1.6206896551724137,173.06896551724137,950.2297872340426,1612.2666666666667,2.8
1985,NJ,17.3465625,5.8446875,11.59322580645161,34.578125,-22.137500000000003,11.28125,109.96875,1043.2318181818182,567.8571428571429,4.550000000000001
1985,NM,20.02449541284403,3.0006796116504852,11.519898989898987,36.439449541284404,-20.714563106796117,46.96330275229358,139.28155339805826,480.78269230769223,796.3253012048193,3.5666666666666664
1985,NV,18.21489361702128,1.3983636363636363,10.19186046511628,38.691489361702125,-21.683636363636367,52.5531914893617,162.9090909090909,310.6000000000001,942.0277777777778,3.7199999999999998
1985,NY,14.014500000000002,3.121794871794871,8.644666666666668,32.56,-24.76025641025642,2.6625,136.52564102564102,966.7105263157889,2244.285714285714,4.622222222222222
1985,OH,15.968658536585364,4.405384615384619,10.160533333333333,33.49268292682929,-28.861538461538466,5.609756097560975,115.32051282051282,1011.5096153846156,894.1785714285714,4.457142857142857
1985,OK,21.6941095890411,8.548630136986302,15.08179104477612,40.79452054794519,-19.089041095890412,82.35616438356165,91.12328767123287,1124.371812080536,240.37614678899084,4.65
1985,OR,15.246976744186048,1.915284552845528,8.76603448275862,36.07286821705426,-17.449593495934963,20.643410852713178,139.0081300813008,781.5294871794877,1216.6770833333333,3.2444444444444445
1985,PA,15.855568181818178,3.927441860465116,9.847974683544306,33.10909090909092,-26.479069767441878,6.2272727272727275,123.74418604651163,1066.072881355932,1199.328125,3.9875
1985,RI,15.122,5.029999999999999,10.075999999999999,32.0,-17.32,1.4,117.0,1100.48,638.6,4.7
1985,SC,23.819508196721316,10.935762711864411,17.38666666666667,37.729508196721305,-17.89661016949152,58.98360655737705,60.16949152542373,1237.5768292682926,7.2894736842105265,3.4666666666666663
1985,SD,13.490909090909094,-0.5855405405405405,6.487391304347826,39.86493506493504,-31.679729729729733,29.68831168831169,173.90540540540542,492.29909909909907,1544.5274725274726,5.14
1985,TN,20.500322580645165,8.00966101694915,14.27314814814815,35.09032258064515,-27.589830508474577,36.95161290322581,87.89830508474576,1083.9724999999994,501.15686274509807,3.1
1985,TX,24.982653061224493,11.78608333333334,18.42675799086758,40.035102040816355,-14.072500000000003,102.79183673469387,55.833333333333336,859.3439075630255,152.1745283018868,4.34
1985,UT,16.030317460317455,0.8042187499999996,8.427666666666665,37.191269841269836,-25.669531250000013,40.95238095238095,167.7421875,511.8882629107981,2079.670731707317,3.55
1985,VA,19.703043478260874,7.142205882352941,13.41046875,34.971014492753625,-23.19558823529412,25.73913043478261,92.36764705882354,1103.9684684684682,277.0,3.9
1985,VT,11.800499999999998,0.06428571428571431,5.927999999999999,31.049999999999994,-27.614285714285717,0.65,168.28571428571428,986.5242424242426,2013.0645161290322,3.8
1985,WA,14.120094339622641,2.3138317757009346,8.251274509803924,36.22075471698113,-19.42056074766356,20.367924528301888,137.73831775700936,844.1206249999999,1459.1904761904761,3.4333333333333336
1985,WI,11.924571428571433,-0.1343137254901961,5.947525773195876,33.92952380952381,-34.517647058823535,5.780952380952381,160.54901960784315,935.6394366197185,1945.5663716814158,4.5249999999999995
1985,WV,17.674705882352942,4.895294117647058,11.25413043478261,33.199999999999996,-28.25294117647059,11.0,110.17647058823529,1155.3243589743593,1462.290909090909,3.325
1985,WY,12.927763157894738,-2.974931506849316,5.21390625,35.30921052631581,-34.35890410958904,20.736842105263158,207.86301369863014,467.1707142857142,1746.6716417910447,4.720000000000001
1986,AK,4.873048780487806,-3.807701149425288,0.4234177215189874,26.3548780487805,-28.850574712643674,0.10975609756097561,201.20689655172413,1054.4732758620687,1780.9222222222222,4.33
1986,AL,24.40836363636364,11.383673469387757,17.889583333333334,38.4,-11.765306122448981,82.27272727272727,49.04081632653061,1205.8425925925928,1.0660377358490567,3.2
1986,AR,22.99641025641026,10.300571428571429,16.65794117647059,41.86153846153844,-12.135714285714284,72.83333333333333,63.97142857142857,1170.4212121212124,47.65094339622642,3.3
1986,AZ,25.36485148514851,8.92826923076923,17.25197916666667,40.47128712871286,-7.729807692307691,95.92079207920793,65.77884615384616,417.97898089171963,230.29268292682926,2.95
1986,CA,22.135959595959598,8.352727272727277,15.383867403314913,36.72878787878789,-3.0234449760765534,49.65151515151515,39.38755980861244,693.6049853372431,205.58333333333334,3.244444444444444
1986,CO,15.11898437500001,-0.1529523809523808,7.910412371134019,32.44453124999999,-24.17714285714285,16.5234375,185.66666666666666,572.235714285714,1536.2740740740742,3.9200000000000004
1986,CT,15.120000000000001,3.8193333333333337,9.323076923076924,33.964285714285715,-18.439999999999998,3.7142857142857144,138.2,1205.1423076923077,785.1538461538462,4.5
1986,DE,18.845714285714283,7.921428571428572,13.385714285714284,36.44285714285714,-14.37142857142857,29.142857142857142,84.28571428571429,977.142857142857,238.57142857142858,4.1
1986,FL,28.257763157894733,17.085797101449273,22.681617647058815,36.71052631578948,-3.671014492753623,107.53947368421052,5.797101449275362,1355.1511111111113,0.23333333333333334,3.369230769230769
1986,GA,24.9668253968254,12.060923076923075,18.447037037037042,39.68571428571428,-12.270769230769227,90.61904761904762,38.0,1060.6945736434113,5.4,3.0857142857142854
1986,HI,26.698571428571423,17.83576923076923,22.25769230769231,31.246428571428567,10.496153846153847,24.035714285714285,0.19230769230769232,1449.801754385965,0.0,5.175
1986,IA,15.11490384615385,4.043853211009173,9.596862745098045,34.74230769230772,-26.785321100917443,15.182692307692308,140.1559633027523,1008.9479452054796,530.9699248120301,4.880000000000001
1986,ID,15.004301075268815,0.949268292682927,8.265499999999996,35.915053763440845,-19.406097560975603,27.559139784946236,168.4878048780488,699.8558282208592,1128.9565217391305,3.5666666666666664
1986,IL,17.400533333333332,5.888701298701298,11.594520547945208,35.45733333333333,-21.967532467532457,27.24,115.44155844155844,963.4811475409839,339.9622641509434,4.34
1986,IN,17.022777777777776,5.9469565217391285,11.480895522388058,34.870833333333344,-19.381159420289855,18.23611111111111,112.85507246376811,1033.6273809523811,416.421875,3.925
1986,KS,20.59725490196079,6.820526315789474,13.720543478260877,40.577450980392165,-18.193684210526314,52.57843137254902,114.97894736842105,868.5295652173909,164.91503267973857,5.433333333333334
1986,KY,20.05156862745098,7.6320408163265325,13.804651162790702,36.088235294117645,-18.73673469387755,37.21568627450981,87.9795918367347,1076.9094202898552,309.43956043956047,3.44
1986,LA,25.45305555555557,14.0056338028169,19.722253521126763,38.0777777777778,-5.423943661971829,96.34722222222223,22.746478873239436,1358.3518796992478,1.4045801526717556,3.275
1986,MA,14.568918918918918,3.057352941176471,8.747272727272726,33.69459459459459,-20.02647058823529,2.972972972972973,145.55882352941177,1246.835849056604,972.1914893617021,4.75
1986,MD,18.742195121951223,6.960500000000001,12.846052631578948,35.86097560975611,-14.452500000000004,31.853658536585368,99.625,940.589795918367,513.2727272727273,3.9
1986,ME,11.435897435897438,-0.6407692307692308,5.397948717948718,31.766666666666676,-26.96923076923077,0.7435897435897436,177.56410256410257,1072.26875,1984.5641025641025,3.766666666666667
1986,MI,12.800204081632652,1.914226804123711,7.338191489361703,33.791836734693895,-25.259793814432992,4.581632653061225,158.36082474226805,896.7483870967741,1682.1416666666667,4.07
1986,MN,11.855894736842107,0.39139784946236544,6.082873563218389,33.89473684210531,-32.30537634408602,6.6,164.1505376344086,860.2244094488187,825.9181818181818,4.640000000000001
1986,MO,19.686279069767437,7.089499999999999,13.379729729729736,38.74302325581396,-19.16875,42.36046511627907,104.7875,1071.3183823529407,169.359375,4.32
1986,MS,24.458387096774196,11.576481481481482,17.98137254901961,39.45483870967742,-9.862962962962964,89.14516129032258,49.370370370370374,1243.757391304348,1.8166666666666667,3.1666666666666665
1986,MT,13.788414634146337,0.06656441717791416,7.1681944444444445,34.79634146341461,-29.71104294478529,14.871951219512194,174.0,568.7413533834584,1515.951923076923,4.025
1986,NC,21.50451612903225,8.978469387755098,15.176111111111103,36.510752688172076,-15.490816326530611,45.12903225806452,73.41836734693878,1012.9375939849623,76.71323529411765,3.5499999999999994
1986,ND,11.755694444444442,-0.7188571428571429,5.521718750000002,35.54999999999999,-33.58142857142858,10.402777777777779,175.37142857142857,555.6537037037036,921.9480519480519,4.575
1986,NE,17.532525252525254,3.5810309278350516,10.579204545454548,37.43131313131312,-25.3958762886598,31.373737373737374,147.82474226804123,737.3875647668394,486.6766917293233,4.525
1986,NH,12.608666666666666,0.46,6.571785714285714,32.25666666666667,-25.827586206896548,1.9666666666666666,174.86206896551724,1189.132558139535,1785.8108108108108,9.65
1986,NJ,17.263793103448275,5.854137931034483,11.544814814814815,36.25862068965518,-15.731034482758618,16.310344827586206,113.0,1193.9,536.0666666666667,4.35
1986,NM,20.45722222222223,3.812616822429907,12.187692307692304,35.98240740740739,-17.88691588785047,35.666666666666664,133.7570093457944,550.5761589403975,766.5412844036697,3.4333333333333336
1986,NV,18.968688524590164,2.821147540983606,11.07132075471698,36.20163934426229,-14.67049180327869,45.91803278688525,149.80327868852459,321.4,280.9189189189189,3.7833333333333328
1986,NY,13.686990291262138,3.0917000000000003,8.445157894736841,32.47378640776697,-23.165000000000006,2.1844660194174756,142.45,1122.0632768361584,1741.0774647887324,4.5
1986,OH,16.415662650602407,5.406973684210527,10.879863013698627,33.75421686746989,-19.643421052631567,10.421686746987952,118.65789473684211,994.5392638036809,495.3363636363636,4.142857142857143
1986,OK,22.87297619047619,9.818749999999998,16.372987012987004,42.853571428571456,-15.804999999999998,72.72619047619048,74.85,1078.6708609271523,129.3233082706767,4.699999999999999
1986,OR,16.374202898550728,4.042213114754098,10.642931034482753,35.37173913043477,-8.66229508196721,23.355072463768117,96.56557377049181,1055.0053497942392,548.5897435897435,3.466666666666667
1986,PA,15.815568181818179,4.055357142857144,9.973589743589743,34.03977272727272,-19.482142857142858,8.954545454545455,134.0595238095238,1094.2201183431966,1014.3553719008264,3.7499999999999996
1986,RI,14.842000000000002,4.8919999999999995,9.868,32.46,-17.52,1.0,121.0,1250.58,889.5,4.6
1986,SC,24.375892857142855,11.479999999999999,17.92454545454546,39.98035714285714,-13.103389830508476,84.10714285714286,49.559322033898304,1034.7643678160919,4.448275862068965,3.266666666666667
1986,SD,14.288795180722895,1.52364705882353,7.908461538461543,36.938554216867466,-28.3,18.951807228915662,158.0705882352941,661.6571428571428,920.2526315789473,4.92
1986,TN,21.520684931506857,8.86238095238095,15.236166666666664,37.13013698630138,-17.292063492063495,50.726027397260275,76.68253968253968,1139.1011627906976,113.41666666666667,2.88
1986,TX,25.47042635658914,12.405241935483874,18.870042918454942,40.239534883720935,-7.69274193548387,97.20930232558139,39.979838709677416,963.087898089173,46.732265446224254,4.2894736842105265
1986,UT,17.521219512195124,2.1524,9.901083333333336,35.95121951219511,-17.6784,37.16260162601626,155.296,533.64703196347,1391.236111111111,3.6999999999999997
1986,VA,19.797049180327875,7.384067796610171,13.591132075471695,36.30491803278689,-14.572881355932205,37.80327868852459,92.2542372881356,876.7138888888891,313.2368421052632,3.7285714285714286
1986,VT,12.133500000000002,0.24450000000000002,6.156315789473685,31.514999999999997,-27.845000000000006,0.75,171.8,1183.64375,2143.75,4.2
1986,WA,15.34739130434782,4.513063063063062,10.07339805825243,35.30608695652175,-11.192792792792792,18.756521739130434,91.29729729729729,1143.0958579881656,782.9908256880734,3.433333333333333
1986,WI,12.672647058823529,1.3615686274509804,7.014020618556705,34.49215686274513,-29.287254901960797,6.627450980392157,158.7156862745098,895.5814285714285,950.9130434782609,4.2
1986,WV,17.79403846153846,5.427400000000001,11.587872340425532,33.4423076923077,-19.109999999999996,13.615384615384615,112.24,1093.3857142857141,1023.4590163934427,3.0999999999999996
1986,WY,13.706233766233762,-0.7450724637681155,6.931967213114756,34.088311688311684,-28.6695652173913,14.402597402597403,189.97101449275362,598.2142857142862,1472.2105263157894,4.6
1987,AK,5.274062500000002,-3.4842000000000017,1.073936170212766,26.569791666666656,-29.53600000000001,0.10416666666666667,195.49,1133.7949579831936,1830.673076923077,4.4904761904761905
1987,AL,23.947543859649112,10.639423076923077,17.315,37.15438596491228,-8.840384615384618,70.70175438596492,51.80769230769231,1217.7838095238099,46.13461538461539,3.16
1987,AR,23.021200000000007,9.855694444444445,16.45782608695652,38.9226666666667,-7.9208333333333325,77.30666666666667,64.55555555555556,1357.5141732283464,75.51351351351352,3.3
1987,AZ,24.664298245614034,8.511308411214952,16.703663366336635,39.874561403508764,-11.110280373831776,100.67543859649123,76.30841121495327,388.55714285714276,457.58181818181816,2.7600000000000002
1987,CA,22.11694999999999,8.080428571428573,15.237570621468938,38.954499999999996,-6.459047619047619,57.715,50.52857142857143,527.6763578274762,325.863309352518,3.0000000000000004
1987,CO,14.23484076433121,-0.7111403508771929,7.360000000000002,32.32993630573249,-24.41315789473685,15.968152866242038,189.9298245614035,546.5647619047618,2213.764705882353,3.8200000000000003
1987,CT,15.58625,3.7199999999999998,9.691333333333334,34.71875,-21.862500000000008,13.875,140.1875,1176.0846153846155,1060.357142857143,4.55
1987,DE,18.615000000000002,7.652500000000001,13.1325,37.025000000000006,-19.3125,36.0,91.625,966.157142857143,740.0,3.9
1987,FL,27.392463768115935,16.50536231884058,21.916557377049184,36.72463768115943,0.15797101449275366,93.91304347826087,6.855072463768116,1364.7644444444447,0.0,3.642105263157895
1987,GA,23.875156249999996,10.825409836065573,17.31283018867925,37.35312499999999,-6.826229508196722,71.640625,46.90163934426229,1110.16935483871,62.33846153846154,3.257142857142857
1987,HI,26.62074074074074,18.72875,22.798750000000002,31.585185185185182,11.945833333333335,19.333333333333332,0.0,1579.921487603306,0.0,4.666666666666667
1987,IA,16.93849056603774,5.050288461538462,11.005900000000002,37.46698113207546,-23.2201923076923,29.443396226415093,137.03846153846155,834.5104895104897,559.8686131386861,4.82
1987,ID,15.455188679245278,0.2407608695652173,8.095934065934069,34.78962264150944,-22.85760869565218,19.160377358490567,174.44565217391303,519.7761006289311,803.3333333333334,3.5
1987,IL,18.300617283950615,6.378987341772151,12.343866666666667,37.86543209876545,-20.36582278481012,42.58024691358025,114.9493670886076,895.2895104895109,560.5403225806451,4.36
1987,IN,17.80166666666667,6.080153846153848,11.91825396825397,35.53939393939394,-21.040000000000006,27.075757575757574,121.12307692307692,885.5696202531648,409.95454545454544,3.95
1987,KS,20.049795918367344,6.660510204081634,13.341875,39.648979591836756,-17.01122448979592,53.48979591836735,112.62244897959184,865.9812765957452,723.3780487804878,5.233333333333333
1987,KY,20.451730769230775,6.994313725490194,13.704782608695652,36.659615384615385,-17.141176470588235,45.21153846153846,105.33333333333333,979.8992063492063,335.3918918918919,3.4799999999999995
